HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.Object,Input.Overview,Answer.“Activity”,Approve,Reject
31HLTCK4BL5FPF3DIX4Q1MJCWG9VG9,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 15:35:07 PST 2021,4,BatchId:4366585;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 16:35:07 PDT 2021,,,3X3OR7WPZ0A0MFJVBXVXBK0ZM30L8Z,A2MTOSH583K270,Submitted,Sat Mar 13 15:42:41 PST 2021,Sat Mar 13 15:43:46 PST 2021,Tue Mar 16 16:43:46 PDT 2021,,,,65,100% (2/2),100% (2/2),100% (2/2),,"This tour allows visitors to explore some of the most frequented attractions located on the Western and Northern parts of Grenada. Sites include: Halifax Harbor, Concord Waterfalls, Gouyave Nutmeg Processing Station, Diamond Chocolate Factory, Victoria; Mt. Rodney Beach and Copeland Beach, Sauteurs; Leaper's Hill and Welcome Stone. ",/TOUR,,
3HXCEECSQM3WKQTND0FZTS3CPN5ZYB,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 15:35:07 PST 2021,4,BatchId:4366585;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 16:35:07 PDT 2021,,,37TRT2X24R1DTNT2BO3UM7D8QKGBJM,A1LU05S2JIT6XF,Submitted,Sat Mar 13 15:42:40 PST 2021,Sat Mar 13 15:44:25 PST 2021,Tue Mar 16 16:44:25 PDT 2021,,,,105,0% (0/0),0% (0/0),0% (0/0),,"Hop on a catamaran and sail out to Anguilla and Prickly Pear with this tour from St Maarten. You'll start with Prickly Pear, where you'll get the chance to snorkel among native marine life. You'll then grab lunch at a beach-facing restaurant before continuing to Anguilla for more snorkeling and swimming still before returning to St Maarten at the end of the day.","/Sailing, snorkel, swimming, eating",,
3HXCEECSQM3WKQTND0FZTS3CPN5ZYB,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 15:35:07 PST 2021,4,BatchId:4366585;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 16:35:07 PDT 2021,,,3JAOYWH7VJE00K25GP1BBGVA69I9LC,A28M57ZG0TZEDW,Submitted,Sat Mar 13 15:39:39 PST 2021,Sat Mar 13 15:40:40 PST 2021,Tue Mar 16 16:40:40 PDT 2021,,,,61,0% (0/0),0% (0/0),0% (0/0),,"Hop on a catamaran and sail out to Anguilla and Prickly Pear with this tour from St Maarten. You'll start with Prickly Pear, where you'll get the chance to snorkel among native marine life. You'll then grab lunch at a beach-facing restaurant before continuing to Anguilla for more snorkeling and swimming still before returning to St Maarten at the end of the day.","/tour,snorkel,swimming",,
3HXCEECSQM3WKQTND0FZTS3CPN5ZYB,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 15:35:07 PST 2021,4,BatchId:4366585;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 16:35:07 PDT 2021,,,3X4MXAO0BHYMFEAQEK8ZBCCKA2RWRE,A2DFW32JJNXLM6,Rejected,Sat Mar 13 15:38:21 PST 2021,Sat Mar 13 15:38:24 PST 2021,Tue Mar 16 16:38:24 PDT 2021,,Sat Mar 13 16:05:04 PST 2021,Not a valid activity name. These are random characters,3,0% (0/87),0% (0/87),0% (0/87),,"Hop on a catamaran and sail out to Anguilla and Prickly Pear with this tour from St Maarten. You'll start with Prickly Pear, where you'll get the chance to snorkel among native marine life. You'll then grab lunch at a beach-facing restaurant before continuing to Anguilla for more snorkeling and swimming still before returning to St Maarten at the end of the day.",/sfaescef,,
3HXCEECSQM3WKQTND0FZTS3CPN5ZYB,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 15:35:07 PST 2021,4,BatchId:4366585;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 16:35:07 PDT 2021,,,3Z7VU45IPZR2G4GERDDR4POPN661ZI,AKSLU0C30G3JT,Submitted,Sat Mar 13 16:11:23 PST 2021,Sat Mar 13 16:11:46 PST 2021,Tue Mar 16 17:11:46 PDT 2021,,,,23,89% (8/9),89% (8/9),89% (8/9),,"Hop on a catamaran and sail out to Anguilla and Prickly Pear with this tour from St Maarten. You'll start with Prickly Pear, where you'll get the chance to snorkel among native marine life. You'll then grab lunch at a beach-facing restaurant before continuing to Anguilla for more snorkeling and swimming still before returning to St Maarten at the end of the day.","/sail, snorkel, swimming",,
379OL9DBSSOHEZBA92L0G41JAKH9Y6,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 15:35:07 PST 2021,3,BatchId:4366585;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 16:35:07 PDT 2021,,,32M8BPYGAUWDPTH79SA8BHP5TIJGIW,A2F36YYI5U6AF4,Submitted,Sat Mar 13 15:43:22 PST 2021,Sat Mar 13 15:43:50 PST 2021,Tue Mar 16 16:43:50 PDT 2021,,,,28,0% (0/0),0% (0/0),0% (0/0),,"Visit Magen's Bay Beach, consistently named one of the world's top beaches, during this excursion in St Thomas. After pickup from your hotel or cruise port, hit the sand for fun, relaxation, and sunshine. Go swimming in the turquoise waters, or just relax on the beach and take in the tropical ambiance. You can also explore a nature trail to look for nature birds and plants.","/swimming, explore",,
379OL9DBSSOHEZBA92L0G41JAKH9Y6,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 15:35:07 PST 2021,3,BatchId:4366585;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 16:35:07 PDT 2021,,,354P56DE9LDJQE92L10S96IZ3D2S7X,AZIFKR5GN6E6M,Submitted,Sat Mar 13 15:45:29 PST 2021,Sat Mar 13 15:45:49 PST 2021,Tue Mar 16 16:45:49 PDT 2021,,,,20,0% (0/0),0% (0/0),0% (0/0),,"Visit Magen's Bay Beach, consistently named one of the world's top beaches, during this excursion in St Thomas. After pickup from your hotel or cruise port, hit the sand for fun, relaxation, and sunshine. Go swimming in the turquoise waters, or just relax on the beach and take in the tropical ambiance. You can also explore a nature trail to look for nature birds and plants.",swimming,,
379OL9DBSSOHEZBA92L0G41JAKH9Y6,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 15:35:07 PST 2021,3,BatchId:4366585;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 16:35:07 PDT 2021,,,37WLF8U1WQ02YVIPXIMYC6RTR84K68,A2P0KKYE45YG5F,Submitted,Sat Mar 13 15:37:29 PST 2021,Sat Mar 13 15:37:59 PST 2021,Tue Mar 16 16:37:59 PDT 2021,,,,30,0% (0/0),0% (0/0),0% (0/0),,"Visit Magen's Bay Beach, consistently named one of the world's top beaches, during this excursion in St Thomas. After pickup from your hotel or cruise port, hit the sand for fun, relaxation, and sunshine. Go swimming in the turquoise waters, or just relax on the beach and take in the tropical ambiance. You can also explore a nature trail to look for nature birds and plants.",/swimming,,
3ZICQFRS31SWPG3S9MHI7ZCEVH9ZZ2,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 15:35:07 PST 2021,4,BatchId:4366585;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 16:35:07 PDT 2021,,,33TIN5LC05KK0J94Z4Q15OX6FOQ9Y8,ATKR3LX1PSHLK,Submitted,Sat Mar 13 16:11:30 PST 2021,Sat Mar 13 16:12:03 PST 2021,Tue Mar 16 17:12:03 PDT 2021,,,,33,0% (0/0),0% (0/0),0% (0/0),,"Spend a full day at Bob Marley's former vacation home, now a resort, with this adults-only day excursion. You'll head out from Nassau to the Bob Marley Resort on Cable Beach, where you'll have the chance to swim, lounge on the beach, sip cocktails, and try out all sorts of hearty dishes. While at the property, you can also tour a private gallery full of Marley-related memorabilia.","Swim, lounge, tour",,
3ZICQFRS31SWPG3S9MHI7ZCEVH9ZZ2,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 15:35:07 PST 2021,4,BatchId:4366585;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 16:35:07 PDT 2021,,,39GAF6DQWSAL7KB4QGOOJJBTZVW1VE,A2DFW32JJNXLM6,Rejected,Sat Mar 13 15:37:51 PST 2021,Sat Mar 13 15:37:56 PST 2021,Tue Mar 16 16:37:56 PDT 2021,,Sat Mar 13 16:06:03 PST 2021,This is not a valid activity name.,5,0% (0/87),0% (0/87),0% (0/87),,"Spend a full day at Bob Marley's former vacation home, now a resort, with this adults-only day excursion. You'll head out from Nassau to the Bob Marley Resort on Cable Beach, where you'll have the chance to swim, lounge on the beach, sip cocktails, and try out all sorts of hearty dishes. While at the property, you can also tour a private gallery full of Marley-related memorabilia.",/ffgfgfg,,
3ZICQFRS31SWPG3S9MHI7ZCEVH9ZZ2,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 15:35:07 PST 2021,4,BatchId:4366585;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 16:35:07 PDT 2021,,,3GGAI1SQEW8M40RTSLCHDJB7CZAMC7,AKSLU0C30G3JT,Submitted,Sat Mar 13 15:38:17 PST 2021,Sat Mar 13 15:38:42 PST 2021,Tue Mar 16 16:38:42 PDT 2021,,,,25,89% (8/9),89% (8/9),89% (8/9),,"Spend a full day at Bob Marley's former vacation home, now a resort, with this adults-only day excursion. You'll head out from Nassau to the Bob Marley Resort on Cable Beach, where you'll have the chance to swim, lounge on the beach, sip cocktails, and try out all sorts of hearty dishes. While at the property, you can also tour a private gallery full of Marley-related memorabilia.","/swim, lounge, sip, tour",,
3ZICQFRS31SWPG3S9MHI7ZCEVH9ZZ2,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 15:35:07 PST 2021,4,BatchId:4366585;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 16:35:07 PDT 2021,,,3PPTZCWALRUQX80VCS365QWXVIUZQ7,A2MTOSH583K270,Submitted,Sat Mar 13 15:46:18 PST 2021,Sat Mar 13 15:49:21 PST 2021,Tue Mar 16 16:49:21 PDT 2021,,,,183,100% (2/2),100% (2/2),100% (2/2),,"Spend a full day at Bob Marley's former vacation home, now a resort, with this adults-only day excursion. You'll head out from Nassau to the Bob Marley Resort on Cable Beach, where you'll have the chance to swim, lounge on the beach, sip cocktails, and try out all sorts of hearty dishes. While at the property, you can also tour a private gallery full of Marley-related memorabilia.","/SWIM,TOUR",,
3PUOXASB57DHJPLF5ONJUBALGEL9ZX,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 15:35:07 PST 2021,3,BatchId:4366585;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 16:35:07 PDT 2021,,,36TFCYNS45KOFK1DSKSRZROLWV0HXW,ADOV0TU2G016A,Submitted,Sat Mar 13 15:40:50 PST 2021,Sat Mar 13 15:41:06 PST 2021,Tue Mar 16 16:41:06 PDT 2021,,,,16,0% (0/0),0% (0/0),0% (0/0),,"Make snorkel stops at three of Aruba's top locations on this morning snorkel tour from Oranjestad. Enjoy views while sailing along the Palm Beach coast. Then, head to one of the Caribbean's largest shipwrecks to explore the underwater world. Additional stops in Boca Catalina Bay and Malmok Beach give snorkelers a comprehensive picture of the island's marine life. Included lunch and open bar round out the morning.",/tour,,
3PUOXASB57DHJPLF5ONJUBALGEL9ZX,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 15:35:07 PST 2021,3,BatchId:4366585;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 16:35:07 PDT 2021,,,3KV0LJBBH3VQA2GCAI2C2EATC0DRMI,A1G2MTSC1QY0LL,Submitted,Sat Mar 13 15:38:51 PST 2021,Sat Mar 13 15:39:16 PST 2021,Tue Mar 16 16:39:16 PDT 2021,,,,25,0% (0/0),0% (0/0),0% (0/0),,"Make snorkel stops at three of Aruba's top locations on this morning snorkel tour from Oranjestad. Enjoy views while sailing along the Palm Beach coast. Then, head to one of the Caribbean's largest shipwrecks to explore the underwater world. Additional stops in Boca Catalina Bay and Malmok Beach give snorkelers a comprehensive picture of the island's marine life. Included lunch and open bar round out the morning.",/snorkeling,,
3PUOXASB57DHJPLF5ONJUBALGEL9ZX,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 15:35:07 PST 2021,3,BatchId:4366585;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 16:35:07 PDT 2021,,,3OSWBBLG1F7734WB6O91869N436XD2,AKSLU0C30G3JT,Submitted,Sat Mar 13 15:39:20 PST 2021,Sat Mar 13 15:39:34 PST 2021,Tue Mar 16 16:39:34 PDT 2021,,,,14,89% (8/9),89% (8/9),89% (8/9),,"Make snorkel stops at three of Aruba's top locations on this morning snorkel tour from Oranjestad. Enjoy views while sailing along the Palm Beach coast. Then, head to one of the Caribbean's largest shipwrecks to explore the underwater world. Additional stops in Boca Catalina Bay and Malmok Beach give snorkelers a comprehensive picture of the island's marine life. Included lunch and open bar round out the morning.","/snorkel, explore",,
31D0ZWOD0A9YMNPUT0ORK7IJ4PKA0L,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 15:35:07 PST 2021,4,BatchId:4366585;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 16:35:07 PDT 2021,,,3DZQRBDBSMP1PV8FJPX2WP6JYBG3S3,AKSLU0C30G3JT,Submitted,Sat Mar 13 15:42:20 PST 2021,Sat Mar 13 15:42:43 PST 2021,Tue Mar 16 16:42:43 PDT 2021,,,,23,89% (8/9),89% (8/9),89% (8/9),,"Explore the western coast of St. Lucia on an exciting, full-day land and sea tour. Hop aboard your own dune buggy and follow your guide to Soufriere and see the Toraille Waterfall, the mud baths, and the ‘drive-in volcano.’ Sit down to a delicious buffet lunch at the Morne Coubaril Estate before boarding a catamaran to sail around the island and return to the Rodney Bay Marina.",/explore,,
31D0ZWOD0A9YMNPUT0ORK7IJ4PKA0L,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 15:35:07 PST 2021,4,BatchId:4366585;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 16:35:07 PDT 2021,,,3KXIR214I5QT2SALPONFFCLLEHD24K,A2DFW32JJNXLM6,Rejected,Sat Mar 13 15:38:25 PST 2021,Sat Mar 13 15:38:28 PST 2021,Tue Mar 16 16:38:28 PDT 2021,,Sat Mar 13 16:04:59 PST 2021,Not a valid activity name. These are random characters,3,0% (0/87),0% (0/87),0% (0/87),,"Explore the western coast of St. Lucia on an exciting, full-day land and sea tour. Hop aboard your own dune buggy and follow your guide to Soufriere and see the Toraille Waterfall, the mud baths, and the ‘drive-in volcano.’ Sit down to a delicious buffet lunch at the Morne Coubaril Estate before boarding a catamaran to sail around the island and return to the Rodney Bay Marina.",Dvdf/df,,
31D0ZWOD0A9YMNPUT0ORK7IJ4PKA0L,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 15:35:07 PST 2021,4,BatchId:4366585;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 16:35:07 PDT 2021,,,3PB5A5BD0WGG090BQ16BKSZWF2C7GW,AA0EGQ6T6MK9M,Submitted,Sat Mar 13 16:11:41 PST 2021,Sat Mar 13 16:12:07 PST 2021,Tue Mar 16 17:12:07 PDT 2021,,,,26,0% (0/0),0% (0/0),0% (0/0),,"Explore the western coast of St. Lucia on an exciting, full-day land and sea tour. Hop aboard your own dune buggy and follow your guide to Soufriere and see the Toraille Waterfall, the mud baths, and the ‘drive-in volcano.’ Sit down to a delicious buffet lunch at the Morne Coubaril Estate before boarding a catamaran to sail around the island and return to the Rodney Bay Marina.","/explore, full-day land and sea tour, boarding a catamaran",,
31D0ZWOD0A9YMNPUT0ORK7IJ4PKA0L,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 15:35:07 PST 2021,4,BatchId:4366585;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 16:35:07 PDT 2021,,,3S0TNUHWKUSHO3V3YGX9S7SUDUY8D6,A28M57ZG0TZEDW,Submitted,Sat Mar 13 15:40:41 PST 2021,Sat Mar 13 15:42:04 PST 2021,Tue Mar 16 16:42:04 PDT 2021,,,,83,0% (0/0),0% (0/0),0% (0/0),,"Explore the western coast of St. Lucia on an exciting, full-day land and sea tour. Hop aboard your own dune buggy and follow your guide to Soufriere and see the Toraille Waterfall, the mud baths, and the ‘drive-in volcano.’ Sit down to a delicious buffet lunch at the Morne Coubaril Estate before boarding a catamaran to sail around the island and return to the Rodney Bay Marina.",/tour,,
3B9J25CZ25NMGB64MG3208EQZKNSCR,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 15:35:07 PST 2021,4,BatchId:4366585;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 16:35:07 PDT 2021,,,32SVAV9L3GJXPZML2PBBBPCDC5DA3I,A1JPUM7KH3020K,Submitted,Sat Mar 13 16:11:52 PST 2021,Sat Mar 13 16:13:22 PST 2021,Tue Mar 16 17:13:22 PDT 2021,,,,90,0% (0/0),0% (0/0),0% (0/0),,"Get up close to Caribbean reef sharks on this thrilling, half-day shore excursion. After your cruise ship arrives in Nassau, set off to begin your 2-tank dive. Enjoy a ‘free swim’ with sharks on one of Barbados’ beautiful walls, then sink to the ocean floor to watch sharks as they feed. If you’re a certified diver traveling to the Bahamas on a cruise, this shore excursion is perfect for you.","/cruise, swimming, diving",,
3B9J25CZ25NMGB64MG3208EQZKNSCR,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 15:35:07 PST 2021,4,BatchId:4366585;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 16:35:07 PDT 2021,,,3FE7TXL1LJX0RXXJNLUSIFMQA9W2Q3,A2MTOSH583K270,Submitted,Sat Mar 13 15:46:54 PST 2021,Sat Mar 13 15:50:36 PST 2021,Tue Mar 16 16:50:36 PDT 2021,,,,222,100% (2/2),100% (2/2),100% (2/2),,"Get up close to Caribbean reef sharks on this thrilling, half-day shore excursion. After your cruise ship arrives in Nassau, set off to begin your 2-tank dive. Enjoy a ‘free swim’ with sharks on one of Barbados’ beautiful walls, then sink to the ocean floor to watch sharks as they feed. If you’re a certified diver traveling to the Bahamas on a cruise, this shore excursion is perfect for you.","/SWIM,TRAVELING",,
3B9J25CZ25NMGB64MG3208EQZKNSCR,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 15:35:07 PST 2021,4,BatchId:4366585;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 16:35:07 PDT 2021,,,3TE3O85731I03YCJ00JSN5WV6VX2R3,A1OSJTNI18VOKL,Submitted,Sat Mar 13 15:39:40 PST 2021,Sat Mar 13 15:40:49 PST 2021,Tue Mar 16 16:40:49 PDT 2021,,,,69,0% (0/0),0% (0/0),0% (0/0),,"Get up close to Caribbean reef sharks on this thrilling, half-day shore excursion. After your cruise ship arrives in Nassau, set off to begin your 2-tank dive. Enjoy a ‘free swim’ with sharks on one of Barbados’ beautiful walls, then sink to the ocean floor to watch sharks as they feed. If you’re a certified diver traveling to the Bahamas on a cruise, this shore excursion is perfect for you.","/SWIMMING,TOUR",,
3B9J25CZ25NMGB64MG3208EQZKNSCR,3EOS91U1VZLKRJZQ1E4CSQP1ZZYYBJ,Pick activity name from text,Pick activity name from text,,$0.05,Sat Mar 13 15:35:07 PST 2021,4,BatchId:4366585;OriginalHitTemplateId:928390909;,300,259200,Sat Mar 20 16:35:07 PDT 2021,,,3U84XHCDIDNJ83DXEVWT2NVSZQC4ZU,A2DFW32JJNXLM6,Rejected,Sat Mar 13 15:38:12 PST 2021,Sat Mar 13 15:38:16 PST 2021,Tue Mar 16 16:38:16 PDT 2021,,Sat Mar 13 16:05:02 PST 2021,Not a valid activity name. These are random characters,4,0% (0/87),0% (0/87),0% (0/87),,"Get up close to Caribbean reef sharks on this thrilling, half-day shore excursion. After your cruise ship arrives in Nassau, set off to begin your 2-tank dive. Enjoy a ‘free swim’ with sharks on one of Barbados’ beautiful walls, then sink to the ocean floor to watch sharks as they feed. If you’re a certified diver traveling to the Bahamas on a cruise, this shore excursion is perfect for you.",/dfsrevdv,,
